end_of_interval	qx_avg
1990-05-03 08:00:00	6.177
1990-05-04 08:00:00	6.107
1990-05-05 08:00:00	15.19
1990-05-06 08:00:00	15.2
1990-05-07 08:00:00	15.92
1990-05-08 08:00:00	14.36
1990-05-09 08:00:00	14.15
1990-05-10 08:00:00	7.175
1990-05-11 08:00:00	7.838
1990-05-12 08:00:00	7.779
1990-05-13 08:00:00	10
1990-05-14 08:00:00	14.64
1990-05-15 08:00:00	18.71
1990-05-16 08:00:00	40.01
1990-05-17 08:00:00	33.16
1990-05-18 08:00:00	33.3
1990-05-19 08:00:00	32.92
1990-05-20 08:00:00	35
1990-05-21 08:00:00	34.17
1990-05-22 08:00:00	37.78
1990-05-23 08:00:00	33.63
1990-05-24 08:00:00	31.56
1990-05-25 08:00:00	29.58
1990-05-26 08:00:00	25.73
1990-05-27 08:00:00	25
1990-05-28 08:00:00	24.77
1990-05-29 08:00:00	28.97
1990-05-30 08:00:00	31.32
1990-05-31 08:00:00	28.14
1990-06-01 08:00:00	84
1990-06-02 08:00:00	83
1990-06-03 08:00:00	75
1990-06-04 08:00:00	65
1990-06-05 08:00:00	83
1990-06-06 08:00:00	80.92
1990-06-07 08:00:00	78.92
1990-06-08 08:00:00	84.43
1990-06-09 08:00:00	130.14
1990-06-10 08:00:00	131
1990-06-11 08:00:00	150
1990-06-12 08:00:00	105
1990-06-13 08:00:00	89.62
1990-06-14 08:00:00	90
1990-06-15 08:00:00	105
1990-06-16 08:00:00	470
1990-06-17 08:00:00	360
1990-06-18 08:00:00	400
1990-06-19 08:00:00	354.3
1990-06-20 08:00:00	595
1990-06-21 08:00:00	500
1990-06-22 08:00:00	700
1990-06-23 08:00:00	550
1990-06-24 08:00:00	450
1990-06-25 08:00:00	445
1990-06-26 08:00:00	1200
1990-06-27 08:00:00	2200
1990-06-28 08:00:00	2206
1990-06-29 08:00:00	2466
1990-06-30 08:00:00	1600
1990-07-01 08:00:00	1625
1990-07-02 08:00:00	1487
1990-07-03 08:00:00	2327
1990-07-04 08:00:00	2327
1990-07-05 08:00:00	1375
1990-07-06 08:00:00	871
1990-07-07 08:00:00	700
1990-07-08 08:00:00	800
1990-07-09 08:00:00	837.6
1990-07-10 08:00:00	753.7
1990-07-11 08:00:00	675
1990-07-12 08:00:00	750
1990-07-13 08:00:00	1900
1990-07-14 08:00:00	2014
1990-07-15 08:00:00	1375
1990-07-16 08:00:00	1750
1990-07-17 08:00:00	1474
1990-07-18 08:00:00	913.6
1990-07-19 08:00:00	751.3
1990-07-20 08:00:00	1111
1990-07-21 08:00:00	2272
1990-07-22 08:00:00	2700
1990-07-23 08:00:00	2327
1990-07-24 08:00:00	2836
1990-07-25 08:00:00	3377
1990-07-26 08:00:00	2800
1990-07-27 08:00:00	1750
1990-07-28 08:00:00	1050
1990-07-29 08:00:00	1438
1990-07-30 08:00:00	1056
1990-07-31 08:00:00	1045
1990-08-01 08:00:00	896.2
1990-08-02 08:00:00	850
1990-08-03 08:00:00	1074
1990-08-04 08:00:00	1509
1990-08-05 08:00:00	1200
1990-08-06 08:00:00	1010
1990-08-07 08:00:00	1227
1990-08-08 08:00:00	1266
1990-08-09 08:00:00	1600
1990-08-10 08:00:00	1695
1990-08-11 08:00:00	1399
1990-08-12 08:00:00	990
1990-08-13 08:00:00	980
1990-08-14 08:00:00	1325
1990-08-15 08:00:00	1385
1990-08-16 08:00:00	1700
1990-08-17 08:00:00	1499
1990-08-18 08:00:00	2207
1990-08-19 08:00:00	2537
1990-08-20 08:00:00	2521
1990-08-21 08:00:00	2735
1990-08-22 08:00:00	2500
1990-08-23 08:00:00	4323
1990-08-24 08:00:00	9584
1990-08-25 08:00:00	7673
1990-08-26 08:00:00	4426
1990-08-27 08:00:00	1800
1990-08-28 08:00:00	1097
1990-08-29 08:00:00	827.8
1990-08-30 08:00:00	1050
1990-08-31 08:00:00	4040
1990-09-01 08:00:00	5000
1990-09-02 08:00:00	4200
1990-09-03 08:00:00	3694
1990-09-04 08:00:00	6712
1990-09-05 08:00:00	8800
1990-09-06 08:00:00	12600
1990-09-07 08:00:00	9192
1990-09-08 08:00:00	4900
1990-09-09 08:00:00	3413
1990-09-10 08:00:00	2550
1990-09-11 08:00:00	2300
1990-09-12 08:00:00	2468
1990-09-13 08:00:00	4900
1990-09-14 08:00:00	10201
1990-09-15 08:00:00	14915
1990-09-16 08:00:00	12274
1990-09-17 08:00:00	7000
1990-09-18 08:00:00	5400
1990-09-19 08:00:00	3471
1990-09-20 08:00:00	1800
1990-09-21 08:00:00	1372
1990-09-22 08:00:00	1877
1990-09-23 08:00:00	1750
1990-09-24 08:00:00	1310
1990-09-25 08:00:00	1293
1990-09-26 08:00:00	1440
1990-09-27 08:00:00	2198
1990-09-28 08:00:00	2500
1990-09-29 08:00:00	2488
1990-09-30 08:00:00	2387
1990-10-01 08:00:00	2609
1990-10-02 08:00:00	2812
1990-10-03 08:00:00	3850
1990-10-04 08:00:00	3874
1990-10-05 08:00:00	4900
1990-10-06 08:00:00	7812
1990-10-07 08:00:00	8225
1990-10-08 08:00:00	7898
1990-10-09 08:00:00	5795
1990-10-10 08:00:00	3692
1990-10-11 08:00:00	3325
1990-10-12 08:00:00	4000
1990-10-13 08:00:00	5411
1990-10-14 08:00:00	4200
1990-10-15 08:00:00	3257
1990-10-16 08:00:00	2645
1990-10-17 08:00:00	2005
1990-10-18 08:00:00	1812
1990-10-19 08:00:00	1940
1990-10-20 08:00:00	1624
1990-10-21 08:00:00	1350
1990-10-22 08:00:00	1196
1990-10-23 08:00:00	1012
1990-10-24 08:00:00	865.6
1990-10-25 08:00:00	788
1990-10-26 08:00:00	754.8
1990-10-27 08:00:00	706.9
1990-10-28 08:00:00	762.5
1990-10-29 08:00:00	887.9
1990-10-30 08:00:00	799.9
1990-10-31 08:00:00	724.3
1990-11-01 08:00:00	550
1990-11-02 08:00:00	500
1990-11-03 08:00:00	420
1990-11-04 08:00:00	402
1990-11-05 08:00:00	400
1990-11-06 08:00:00	400
1990-11-07 08:00:00	470
1990-11-08 08:00:00	850
1990-11-09 08:00:00	800
1990-11-10 08:00:00	650
1990-11-11 08:00:00	545
1990-11-12 08:00:00	480
1990-11-13 08:00:00	440
1990-11-14 08:00:00	374
1990-11-15 08:00:00	375
1990-11-16 08:00:00	310
1990-11-17 08:00:00	350
1990-11-18 08:00:00	335
1990-11-19 08:00:00	325
1990-11-20 08:00:00	279.3
1990-11-21 08:00:00	273.4
1990-11-22 08:00:00	295
1990-11-23 08:00:00	235.4
1990-11-24 08:00:00	255.5
1990-11-25 08:00:00	250
1990-11-26 08:00:00	249.5
1990-11-27 08:00:00	218.8
1990-11-28 08:00:00	240.7
1990-11-29 08:00:00	230.6
1990-11-30 08:00:00	238.7
1990-12-01 08:00:00	184.1
1990-12-02 08:00:00	200
1990-12-03 08:00:00	207.5
1990-12-04 08:00:00	197.8
1990-12-05 08:00:00	197
1990-12-06 08:00:00	197.3
1990-12-07 08:00:00	190
1990-12-08 08:00:00	173.5
1990-12-09 08:00:00	173
1990-12-10 08:00:00	171.2
1990-12-11 08:00:00	171.5
1990-12-12 08:00:00	172.8
1990-12-13 08:00:00	173.7
1990-12-14 08:00:00	174.8
1990-12-15 08:00:00	171
1990-12-16 08:00:00	171.5
1990-12-17 08:00:00	171.1
1990-12-18 08:00:00	170.4
1990-12-19 08:00:00	165.6
1990-12-20 08:00:00	163.3
1990-12-21 08:00:00	161.7
1990-12-22 08:00:00	161.1
1990-12-23 08:00:00	161.75
1990-12-24 08:00:00	160.11
1990-12-25 08:00:00	162.75
1990-12-26 08:00:00	162.2
1990-12-27 08:00:00	150.4
1990-12-28 08:00:00	147.6
1990-12-29 08:00:00	160.8
1990-12-30 08:00:00	158
1990-12-31 08:00:00	147
1991-01-01 08:00:00	136.7
1991-01-02 08:00:00	128.3
1991-01-03 08:00:00	129.1
1991-01-04 08:00:00	133.9
1991-01-05 08:00:00	132.8
1991-01-06 08:00:00	172.75
1991-01-07 08:00:00	184.2
1991-01-08 08:00:00	155.6
1991-01-09 08:00:00	159.5
1991-01-10 08:00:00	219.8
1991-01-11 08:00:00	212.3
1991-01-12 08:00:00	211.9
1991-01-13 08:00:00	217.5
1991-01-14 08:00:00	214.5
1991-01-15 08:00:00	218
1991-01-16 08:00:00	175.9
1991-01-17 08:00:00	160.2
1991-01-18 08:00:00	162.1
1991-01-19 08:00:00	177.8
1991-01-20 08:00:00	179.3
1991-01-21 08:00:00	182.4
1991-01-22 08:00:00	190.6
1991-01-23 08:00:00	188.5
1991-01-24 08:00:00	192.2
1991-01-25 08:00:00	190.1
1991-01-26 08:00:00	176
1991-01-27 08:00:00	174.5
1991-01-28 08:00:00	164.5
1991-01-29 08:00:00	176.4
1991-01-30 08:00:00	178.4
1991-01-31 08:00:00	164
1991-02-01 08:00:00	155.6
1991-02-02 08:00:00	179.4
1991-02-03 08:00:00	163.5
1991-02-04 08:00:00	171.8
1991-02-05 08:00:00	163.8
1991-02-06 08:00:00	151.4
1991-02-07 08:00:00	179.3
1991-02-08 08:00:00	167.1
1991-02-09 08:00:00	166.9
1991-02-10 08:00:00	152
1991-02-11 08:00:00	173.3
1991-02-12 08:00:00	170.1
1991-02-13 08:00:00	167.6
1991-02-14 08:00:00	186.2
1991-02-15 08:00:00	167.6
1991-02-16 08:00:00	148.1
1991-02-17 08:00:00	146.75
1991-02-18 08:00:00	158.5
1991-02-19 08:00:00	141.3
1991-02-20 08:00:00	133.6
1991-02-21 08:00:00	135.2
1991-02-22 08:00:00	135.4
1991-02-23 08:00:00	126.2
1991-02-24 08:00:00	145.75
1991-02-25 08:00:00	186.6
1991-02-26 08:00:00	194.4
1991-02-27 08:00:00	154
1991-02-28 08:00:00	174.3
1991-03-01 08:00:00	149.5
1991-03-02 08:00:00	183
1991-03-03 08:00:00	149.5
1991-03-04 08:00:00	179.1
1991-03-05 08:00:00	173.5
1991-03-06 08:00:00	142.5
1991-03-07 08:00:00	173.4
1991-03-08 08:00:00	134.4
1991-03-09 08:00:00	120.9
1991-03-10 08:00:00	101.75
1991-03-11 08:00:00	113.7
1991-03-12 08:00:00	113.3
1991-03-13 08:00:00	114.6
1991-03-14 08:00:00	113.1
1991-03-15 08:00:00	111.4
1991-03-16 08:00:00	108.9
1991-03-17 08:00:00	78
1991-03-18 08:00:00	100.9
1991-03-19 08:00:00	101
1991-03-20 08:00:00	99.95
1991-03-21 08:00:00	97.61
1991-03-22 08:00:00	74.59
1991-03-23 08:00:00	108
1991-03-24 08:00:00	101.75
1991-03-25 08:00:00	86.41
1991-03-26 08:00:00	87.06
1991-03-27 08:00:00	105.4
1991-03-28 08:00:00	98.5
1991-03-29 08:00:00	98.5
1991-03-30 08:00:00	104.9
1991-03-31 08:00:00	98.5
1991-04-01 08:00:00	104.2
1991-04-02 08:00:00	101.8
1991-04-03 08:00:00	97
1991-04-04 08:00:00	102.6
1991-04-05 08:00:00	98.72
1991-04-06 08:00:00	95.18
1991-04-07 08:00:00	86.75
1991-04-08 08:00:00	104.4
1991-04-09 08:00:00	95.63
1991-04-10 08:00:00	107.4
1991-04-11 08:00:00	97.41
1991-04-12 08:00:00	90.03
1991-04-13 08:00:00	90.63
1991-04-14 08:00:00	101.5
1991-04-15 08:00:00	63.02
1991-04-16 08:00:00	64.08
1991-04-17 08:00:00	61.75
1991-04-18 08:00:00	60.93
1991-04-19 08:00:00	58.99
1991-04-20 08:00:00	63.77
1991-04-21 08:00:00	56.5
1991-04-22 08:00:00	59.38
1991-04-23 08:00:00	58.25
1991-04-24 08:00:00	57.65
1991-04-25 08:00:00	57.81
1991-04-26 08:00:00	53.72
1991-04-27 08:00:00	58.29
1991-04-28 08:00:00	56.5
1991-04-29 08:00:00	53.35
1991-04-30 08:00:00	51.64
1991-05-01 08:00:00	52.44
1991-05-02 08:00:00	52.22
1991-05-03 08:00:00	59.15
1991-05-04 08:00:00	57.13
1991-05-05 08:00:00	58.25
1991-05-06 08:00:00	58.02
1991-05-07 08:00:00	57.42
1991-05-08 08:00:00	53.6
1991-05-09 08:00:00	55.15
1991-05-10 08:00:00	52.76
1991-05-11 08:00:00	54.43
1991-05-12 08:00:00	55
1991-05-13 08:00:00	52.62
1991-05-14 08:00:00	52.8
1991-05-15 08:00:00	47.53
1991-05-16 08:00:00	47.1
1991-05-17 08:00:00	48.15
1991-05-18 08:00:00	47.54
1991-05-19 08:00:00	56.5
1991-05-20 08:00:00	58.89
1991-05-21 08:00:00	56.66
1991-05-22 08:00:00	56.5
1991-05-23 08:00:00	43.55
1991-05-24 08:00:00	43.04
1991-05-25 08:00:00	39.76
1991-05-26 08:00:00	42
1991-05-27 08:00:00	44.01
1991-05-28 08:00:00	43
1991-05-29 08:00:00	42.37
1991-05-30 08:00:00	40.85
1991-05-31 08:00:00	41.18
1991-06-01 08:00:00	50.18
1991-06-02 08:00:00	45
1991-06-03 08:00:00	42.94
1991-06-04 08:00:00	42.12
1991-06-05 08:00:00	42.04
1991-06-06 08:00:00	42.41
1991-06-07 08:00:00	42.26
1991-06-08 08:00:00	61.71
1991-06-09 08:00:00	41
1991-06-10 08:00:00	40.52
1991-06-11 08:00:00	43.04
1991-06-12 08:00:00	62.35
1991-06-13 08:00:00	63.46
1991-06-14 08:00:00	133.3
1991-06-15 08:00:00	116.9
1991-06-16 08:00:00	110
1991-06-17 08:00:00	147.4
1991-06-18 08:00:00	146.1
1991-06-19 08:00:00	140.2
1991-06-20 08:00:00	127.7
1991-06-21 08:00:00	128.4
1991-06-22 08:00:00	128.5
1991-06-23 08:00:00	125
1991-06-24 08:00:00	125.6
1991-06-25 08:00:00	121
1991-06-26 08:00:00	124.1
1991-06-27 08:00:00	120.4
1991-06-28 08:00:00	119.2
1991-06-29 08:00:00	155.7
1991-06-30 08:00:00	160
1991-07-01 08:00:00	198.7
1991-07-02 08:00:00	202
1991-07-03 08:00:00	184.9
1991-07-04 08:00:00	188.4
1991-07-05 08:00:00	239.6
1991-07-06 08:00:00	240.4
1991-07-07 08:00:00	233
1991-07-08 08:00:00	226.6
1991-07-09 08:00:00	216.2
1991-07-10 08:00:00	154.1
1991-07-11 08:00:00	126.9
1991-07-12 08:00:00	149.5
1991-07-13 08:00:00	159
1991-07-14 08:00:00	150
1991-07-15 08:00:00	196.4
1991-07-16 08:00:00	174.1
1991-07-17 08:00:00	182.3
1991-07-18 08:00:00	250
1991-07-19 08:00:00	1548
1991-07-20 08:00:00	1400
1991-07-21 08:00:00	1100
1991-07-22 08:00:00	1016
1991-07-23 08:00:00	1000
1991-07-24 08:00:00	1400
1991-07-25 08:00:00	1450
1991-07-26 08:00:00	1218
1991-07-27 08:00:00	1200
1991-07-28 08:00:00	820
1991-07-29 08:00:00	830.9
1991-07-30 08:00:00	2000
1991-07-31 08:00:00	12515
1991-08-01 08:00:00	6748
1991-08-02 08:00:00	3936
1991-08-03 08:00:00	2413
1991-08-04 08:00:00	1800
1991-08-05 08:00:00	1178
1991-08-06 08:00:00	1303
1991-08-07 08:00:00	2087
1991-08-08 08:00:00	2935
1991-08-09 08:00:00	3200
1991-08-10 08:00:00	3270
1991-08-11 08:00:00	2950
1991-08-12 08:00:00	2401
1991-08-13 08:00:00	2709
1991-08-14 08:00:00	5842
1991-08-15 08:00:00	8810
1991-08-16 08:00:00	8805
1991-08-17 08:00:00	6099
1991-08-18 08:00:00	6748
1991-08-19 08:00:00	5026
1991-08-20 08:00:00	3608
1991-08-21 08:00:00	4000
1991-08-22 08:00:00	3000
1991-08-23 08:00:00	3307
1991-08-24 08:00:00	14236
1991-08-25 08:00:00	12007
1991-08-26 08:00:00	8200
1991-08-27 08:00:00	4476
1991-08-28 08:00:00	4003
1991-08-29 08:00:00	3674
1991-08-30 08:00:00	3069
1991-08-31 08:00:00	3302
1991-09-01 08:00:00	2400
1991-09-02 08:00:00	2100
1991-09-03 08:00:00	2030
1991-09-04 08:00:00	2269
1991-09-05 08:00:00	1957
1991-09-06 08:00:00	1800
1991-09-07 08:00:00	1705
1991-09-08 08:00:00	1600
1991-09-09 08:00:00	1469
1991-09-10 08:00:00	1110
1991-09-11 08:00:00	942.2
1991-09-12 08:00:00	900
1991-09-13 08:00:00	624.8
1991-09-14 08:00:00	606.7
1991-09-15 08:00:00	620
1991-09-16 08:00:00	580.9
1991-09-17 08:00:00	563.7
1991-09-18 08:00:00	505
1991-09-19 08:00:00	474.9
1991-09-20 08:00:00	437.7
1991-09-21 08:00:00	386.5
1991-09-22 08:00:00	380
1991-09-23 08:00:00	382.6
1991-09-24 08:00:00	403.1
1991-09-25 08:00:00	550.6
1991-09-26 08:00:00	700
1991-09-27 08:00:00	697.5
1991-09-28 08:00:00	492.3
1991-09-29 08:00:00	450
1991-09-30 08:00:00	427.6
1991-10-01 08:00:00	380
1991-10-02 08:00:00	370
1991-10-03 08:00:00	350
1991-10-04 08:00:00	315
1991-10-05 08:00:00	296.1
1991-10-06 08:00:00	325
1991-10-07 08:00:00	320
1991-10-08 08:00:00	310
1991-10-09 08:00:00	325.5
1991-10-10 08:00:00	310
1991-10-11 08:00:00	375
1991-10-12 08:00:00	440
1991-10-13 08:00:00	470
1991-10-14 08:00:00	484
1991-10-15 08:00:00	431.6
1991-10-16 08:00:00	380
1991-10-17 08:00:00	370
1991-10-18 08:00:00	360
1991-10-19 08:00:00	285
1991-10-20 08:00:00	280
1991-10-21 08:00:00	275
1991-10-22 08:00:00	267.9
1991-10-23 08:00:00	250
1991-10-24 08:00:00	227.7
1991-10-25 08:00:00	225.5
1991-10-26 08:00:00	217.7
1991-10-27 08:00:00	217
1991-10-28 08:00:00	216.8
1991-10-29 08:00:00	193.1
1991-10-30 08:00:00	187.9
1991-10-31 08:00:00	177.1
1991-11-01 08:00:00	170
1991-11-02 08:00:00	166.8
1991-11-03 08:00:00	158
1991-11-04 08:00:00	200
1991-11-05 08:00:00	230
1991-11-06 08:00:00	215
1991-11-07 08:00:00	200
1991-11-08 08:00:00	205.9
1991-11-09 08:00:00	197.4
1991-11-10 08:00:00	190
1991-11-11 08:00:00	187.2
1991-11-12 08:00:00	167.3
1991-11-13 08:00:00	167.4
1991-11-14 08:00:00	172.1
1991-11-15 08:00:00	174.2
1991-11-16 08:00:00	140
1991-11-17 08:00:00	135
1991-11-18 08:00:00	140
1991-11-19 08:00:00	155
1991-11-20 08:00:00	152
1991-11-21 08:00:00	160
1991-11-22 08:00:00	155
1991-11-23 08:00:00	152
1991-11-24 08:00:00	152
1991-11-25 08:00:00	150
1991-11-26 08:00:00	140
1991-11-27 08:00:00	140
1991-11-28 08:00:00	135
1991-11-29 08:00:00	135
1991-11-30 08:00:00	135
1991-12-01 08:00:00	124
1991-12-02 08:00:00	124.3
1991-12-03 08:00:00	121.5
1991-12-04 08:00:00	119.5
1991-12-05 08:00:00	113.5
1991-12-06 08:00:00	111
1991-12-07 08:00:00	114
1991-12-08 08:00:00	110
1991-12-09 08:00:00	181
1991-12-10 08:00:00	183.9
1991-12-11 08:00:00	178.7
1991-12-12 08:00:00	111.8
1991-12-13 08:00:00	111
1991-12-14 08:00:00	108.3
1991-12-15 08:00:00	105
1991-12-16 08:00:00	107.1
1991-12-17 08:00:00	134.2
1991-12-18 08:00:00	133.7
1991-12-19 08:00:00	131.3
1991-12-20 08:00:00	129.7
1991-12-21 08:00:00	122.1
1991-12-22 08:00:00	125
1991-12-23 08:00:00	131.3
1991-12-24 08:00:00	128.5
1991-12-25 08:00:00	135
1991-12-26 08:00:00	146.3
1991-12-27 08:00:00	134.1
1991-12-28 08:00:00	127.3
1991-12-29 08:00:00	120
1991-12-30 08:00:00	119.5
1991-12-31 08:00:00	123.9
1992-01-01 08:00:00	120.2
1992-01-02 08:00:00	116.2
1992-01-03 08:00:00	114.6
1992-01-04 08:00:00	113.9
1992-01-05 08:00:00	110
1992-01-06 08:00:00	109
1992-01-07 08:00:00	107.7
1992-01-08 08:00:00	97.15
1992-01-09 08:00:00	99.41
1992-01-10 08:00:00	124.7
1992-01-11 08:00:00	119.7
1992-01-12 08:00:00	115
1992-01-13 08:00:00	111.9
1992-01-14 08:00:00	106.6
1992-01-15 08:00:00	103.7
1992-01-16 08:00:00	104.8
1992-01-17 08:00:00	97.46
1992-01-18 08:00:00	95.21
1992-01-19 08:00:00	95
1992-01-20 08:00:00	97.47
1992-01-21 08:00:00	94.02
1992-01-22 08:00:00	88.66
1992-01-23 08:00:00	86.59
1992-01-24 08:00:00	90.85
1992-01-25 08:00:00	82.852
1992-01-26 08:00:00	82
1992-01-27 08:00:00	97.7
1992-01-28 08:00:00	98.68
1992-01-29 08:00:00	92.75
1992-01-30 08:00:00	86.44
1992-01-31 08:00:00	82.28
1992-02-01 08:00:00	81.13
1992-02-02 08:00:00	80
1992-02-03 08:00:00	78.25
1992-02-04 08:00:00	75.74
1992-02-05 08:00:00	74.81
1992-02-06 08:00:00	81.76
1992-02-07 08:00:00	80.68
1992-02-08 08:00:00	80.86
1992-02-09 08:00:00	65
1992-02-10 08:00:00	62.52
1992-02-11 08:00:00	61.8
1992-02-12 08:00:00	45.5
1992-02-13 08:00:00	45.37
1992-02-14 08:00:00	58.91
1992-02-15 08:00:00	66.75
1992-02-16 08:00:00	60
1992-02-17 08:00:00	60.4
1992-02-18 08:00:00	56.69
1992-02-19 08:00:00	52.91
1992-02-20 08:00:00	50.42
1992-02-21 08:00:00	59.09
1992-02-22 08:00:00	66.83
1992-02-23 08:00:00	60
1992-02-24 08:00:00	57.57
1992-02-25 08:00:00	55.5
1992-02-26 08:00:00	47.76
1992-02-27 08:00:00	35.83
1992-02-28 08:00:00	66.13
1992-02-29 08:00:00	57.98
1992-03-01 08:00:00	55
1992-03-02 08:00:00	52
1992-03-03 08:00:00	50.65
1992-03-04 08:00:00	47.26
1992-03-05 08:00:00	45.37
1992-03-06 08:00:00	47.03
1992-03-07 08:00:00	37.9
1992-03-08 08:00:00	38
1992-03-09 08:00:00	38.16
1992-03-10 08:00:00	38.16
1992-03-11 08:00:00	37.48
1992-03-12 08:00:00	40.38
1992-03-13 08:00:00	40.52
1992-03-14 08:00:00	37.7
1992-03-15 08:00:00	35
1992-03-16 08:00:00	27.26
1992-03-17 08:00:00	27.39
1992-03-18 08:00:00	28.41
1992-03-19 08:00:00	28
1992-03-20 08:00:00	23.51
1992-03-21 08:00:00	16.97
1992-03-22 08:00:00	16
1992-03-23 08:00:00	16.21
1992-03-24 08:00:00	15.42
1992-03-25 08:00:00	25.02
